name,street_address,price,cuisine,rating,latitude,longitude
Fish &amp; Co.,"Changi Airport Terminal 2, 60 Airport Boulevard #036-058 (Viewing Mall)",$11 - $20,Multi-Cuisine,,1.35538,103.988358
Fish &amp; Co.,"The Glass House, 9 Penang Road #01-24",$11 - $20,,3.5,1.29789,103.845214
Fish &amp; Co.,"Parkway Parade, 80 Marine Parade Road #01-18B",$11 - $20,,4,1.300837,103.9055
Fish &amp; Co.,"ION Orchard, 2 Orchard Turn #B3-20",$11 - $20,,3.5,1.304082,103.832016
Fish &amp; Co.,"Great World City, 1 Kim Seng Promenade, #01-22",$11 - $20,,4.5,1.293902,103.831787
Fish &amp; Co.,"Sembawang Shopping Centre, 604 Sembawang Road #01-02",$11 - $20,,4,1.441732,103.824813
Fish &amp; Co.,"Seletar Mall, 33 Sengkang West Avenue #03-22, #03-K4/K5",$11 - $20,,,1.391425,103.87623
Fish &amp; Co.,"VivoCity, 1 Harbourfront Walk #02-116",$11 - $20,,3.5,1.263928,103.822229
Fish Mart SAKURAYA,"Parkway Parade, 80 Marine Parade Road #B1-84D",Under $10,Japanese,4.5,1.300837,103.9055
Fish Maw Seafood,"Concorde Hotel &amp; Shopping Mall, 100 Orchard Road (Juz Food Court)",Under $10,,3.5,1.300648,103.842193
Fish Soup - Food Fare,"AMK Hub, 53 Ang Mo Kio Ave 3 #03-12",Under $10,,3.5,1.36926,103.849189
Fish Soup - Food Fare,"The Clementi Mall, 3155 Commonwealth Ave West #04-20/22",Under $10,,3.5,1.314791,103.764247
Fish Soup - Food Junction,"Junction 8 Shopping Centre, 9 Bishan Place #04-01",Under $10,,4.5,1.350045,103.848304
Fish Soup Fried Rice,"Holland Village Market &amp; Food Centre, 1 Lorong Mambong #01-23",Under $10,,,1.311803,103.796177
Fish Soup Ramen - Kopitiam,Blk 450 Clementi Ave 3,Under $10,,,1.384538,103.772509
Fish Soup,"Blk 75 Toa Payoh Lor 5 Food Centre, Blk 75 Toa Payoh Lorong 5 #01-07",Under $10,"Singaporean, Chinese",,1.336038,103.852942
Fish Tales,"*Scape, 2 Orchard Link #02-18B/27",$11 - $20,,3.5,1.301292,103.83613
Fishball / Minced Meat Noodle,Blk 205D Compassvale Lane,Under $10,"Singaporean, Chinese",,1.386174,103.897541
Fishball Noodle - Asian Food Mall,"Lucky Plaza, 304 Orchard Road",Under $10,,,1.30459,103.83407
Fishball Noodle - Best Bites,"Cin Tech I Science Park (Hong Yun Food Pte Ltd) , Blk 73 Science Park Drive #B1-07",Under $10,,,1.290652,103.789237
Fishball Noodle - Hock Sin,Blk 118 Commonwealth Crescent #01-29,Under $10,,,1.306731,103.800744
Fishball Noodle - Kopitiam,"NUH Main Building 1, 5 Lower Kent Ridge Road",Under $10,"Singaporean, Chinese",3,1.29645,103.78285
Fishball Noodle - Kopitiam,"Downtown East, Blk 1 Pasir Ris Close",Under $10,,,1.377757,103.955297
Fishball Noodle - Song Kee Eating House,Blk 215 Jurong East St 2 #01-541,Under $10,,,1.339912,103.738519
Fishball Noodles - Kopitiam,"JCube, 2 Jurong East Central 1 #B1-19",Under $10,"Singaporean, Chinese",,1.333129,103.740221
Fishball Story,77 Circuit Road,Under $10,Teochew,,1.328533,103.885389
Five &amp;2,"Punggol Park, 97 Hougang Avenue 8",$21 - $30,Fusion,,1.375151,103.898261
Five By Five,"Thomson V One, 9 Sin Ming Road #01-03",Under $10,,,1.353228,103.835521
Five &amp; Dime Eatery,297 River Valley Road,$11 - $20,American,3.5,1.295652,103.839348
Five Foot Way Cafe,"Techpoint Building, 10 Ang Mo Kio St 65",Under $10,,,1.372396,103.844912
Five Foot Way,"Tanglin Halt Market, 48A Tanglin Halt Road #01-25",Under $10,,,1.300536,103.797755
Five Oars Coffee Roasters,39 Tanjong Pagar Road,$31 - $50,Singaporean Western,,1.279007,103.844103
Five Square,"Great Eastern Centre, 1 Pickering St #01-03",$11 - $20,"Spanish, Multi-Cuisine",,1.284825,103.847684
Five Star Hainanese Chicken Rice,191 East Coast Road,$11 - $20,,3.5,1.30717,103.906378
Fix Cafe,"Home Team NS-JOM SPANS, 31 Ah Hood Rd #01-06",$11 - $20,,3.5,1.328787,103.849139
Flavour Flings,121 Hougang Ave 1,$11 - $20,"American, French",3,1.353831,103.886915
Flavour Flings,121 Hougang Ave 1,$11 - $20,French,3,1.353831,103.886915
Flee Away Cafe,70 Dunlop St,$11 - $20,,3.5,1.305359,103.853342
Flock Caf&#233;,78 Moh Guan Terrace #01-25,$11 - $20,"American, Singaporean Western",3.5,1.283499,103.830404
Flor Patisserie,"Takashimaya, 391 Orchard Road Basement 2",Under $10,"French, Japanese",3.5,1.302521,103.83532
Florence&#39;s Gourmet Foods &amp; Catering Services,101 Elias Road,$11 - $20,Fusion,,1.384929,103.942594
Fluff Bakery,12 Jalan Pisang,Under $10,,3.5,1.303328,103.858686
Flutes Restaurant Bar,"National Museum of Singapore, 93 Stamford Road #01-02",$51 - $80,Australian / New Zealand,4,1.296595,103.848009
Flyer Lounge,"Singapore Flyer, 30 Raffles Avenue #03-01",$11 - $20,,,1.289029,103.862696
FOC,"HongKong St, 40 HongKong St",$21 - $30,Spanish,4.5,1.287265,103.847429
Folks Collective,"China Square Central, 20 Cross St #01-25",$21 - $30,"Asian Variety, Thai",3.5,,
Follia Italian Restaurant,"Clover Park, 3 Clover Way",$21 - $30,Italian,4,1.350277,103.843
Fong Seng Fast Food Nasi Lemak,22 Clementi Road,Under $10,Malay,,1.292985,103.76873
Foo House Gastrobar,"Picardy Garden, 6 Jalan Pari Burong",$11 - $20,,,1.333485,103.948042
Food For Thought,8 Queen St,$11 - $20,,4,1.297206,103.851764
Food For Thought,"Singapore Botanical Garden, 1 Cluny Road #B1 (Botany Centre)",$11 - $20,,3.5,1.314914,103.816051
Food Junction,3 Simei Street 6 #04-04 Eastpoint Mall,Under $10,,,1.34281,103.95297
Food Mapping,"Beauty World Centre, 144 Upper Bukit Timah Road #04-25",Under $10,,,1.342492,103.776647
Foodology Fresh,"The URA Centre, 45 Maxwell Road #01-02",$11 - $20,,,1.279502,103.84519
Foong Kee Coffee Shop,6 Keong Saik Road,Under $10,Cantonese/Hong Kong,3.5,1.27948,103.841625
Forbidden City,"Clarke Quay, 3A River Valley Road #01-02",$51 - $80,Fusion,4.5,1.29003,103.844764
Formosa Delights - Food Republic,"313 @ Somerset, 313 Orchard Road #05-01/02/03",Under $10,Chinese,,1.301022,103.838542
Fortune Fan Fishball Noodle - Berjaya Eating House,"Keat Hong Shopping Centre, Blk 253 Choa Chu Kang Avenue 1",Under $10,"Singaporean, Chinese",,1.377384,103.74443
Fortune Food,"I12 Katong, 112 East Coast Road #04-01",Under $10,Peranakan / Nonya,3.5,1.305462,103.904652
Fou Fafa Caf&#233;,"Capital Tower, 168 Robinson Road, #01-05",$11 - $20,Singaporean,,1.277765,103.847718
Founder Bak Kut Teh Restaurant,"Hotel Boss, 500 Jalan Sultan #01-09",$31 - $50,Chinese,,1.305862,103.860461
Four Leaves,"AMK Hub, 53 Ang Mo Kio Ave 3 #B2-14",Under $10,,3.5,1.36926,103.849189
Four Leaves,"Bugis Junction, 200 Victoria St #B1-14/15",Under $10,,4,1.298508,103.855434
Four Leaves,"Yew Tee Point, 21 Choa Chu Kang North 6 #B1-33/34",Under $10,,4.5,1.397199,103.74683
Four Leaves,"Liang Court, 177 River Valley Road #B1-50 (Meidi-Ya Supermarket)",Under $10,,4,1.291667,103.844507
Four Leaves,"The Star Vista, 1 Vista Exchange Green #B1-33",Under $10,,,1.306871,103.78857
Four Leaves,"IMM, 2 Jurong East St 21 #01-44",Under $10,,4,1.347118,103.728632
Four Leaves,"Parkway Parade, 80 Marine Parade Road #B1-80/81",Under $10,,4,1.300837,103.9055
Four Leaves,"White Sands, 1 Pasir Ris Central St 3 #B1-04",Under $10,,4,1.372477,103.950032
Four Leaves,"Nex, 23 Serangoon Central #B2-43",Under $10,,4,1.351221,103.872292
Four Leaves,"Tampines Mall, 4 Tampines Central 5 #B1-22",Under $10,,4,1.352645,103.94473
Four Leaves,"Tiong Bahru Plaza, 302 Tiong Bahru Road #B1-05",Under $10,,4,1.28643,103.827693
Four Leaves,"Causeway Point, 1 Woodlands Square #B1-34",Under $10,,,1.436185,103.785816
Four Leaves,"Northpoint, 930 Yishun Ave 2 #B1-09/10",Under $10,,4,1.42846,103.836099
Four Seas,"Albert Centre Market &amp; Food Centre, 270 Queen St #01-106",Under $10,,3.5,1.345614,103.944627
Four Seasons Catering,"KA foodlink, 171 Kampong Ampat #05-08",$11 - $20,,3.5,1.335875,103.882674
Four Seasons Ching Teng,"210 Market &amp; Food Centre, Blk 210 Lorong 8 Toa Payoh #01-34",Under $10,"Singaporean, Chinese",,1.282293,103.850468
Four Seasons Durians,"AMK Hub, 53 Ang Mo Kio Ave 3 #B2-28",Under $10,,4,1.36926,103.849189
Four Seasons Durians,"The Clementi Mall, 3155 Commonwealth Ave West #B1-K10",Under $10,,4,1.314791,103.764247
Fragrance Garden Chicken Rice,"Lau Pa Sat Festival Market, 18 Raffles Quay",Under $10,"Singaporean, Chinese",,1.280259,103.850614
Fragrant Hot Pot - Food Junction,"Bugis Junction, 200 Victoria St #03-30",Under $10,Sichuan,4,1.298508,103.855434
Fragrant Hot Pot - Food Republic,"I12 Katong, 112 East Coast Road #04-01",Under $10,Sichuan,,1.305462,103.904652
Fragrant Hot Pot - Food Republic,"313@Somerset, 313 Orchard Road #05-01/03",Under $10,Sichuan,3.5,1.301114,103.838872
Frankie&#39;s Place Coffee Shop,Blk 555 Ang Mo Kio Ave 10,Under $10,,3.5,1.371199,103.857026
Fratini La Trattoria,"Hillcrest Park, 10 Greenwood Avenue",$51 - $80,Italian,,1.331266,103.807115
Frenchie Wine Bar,2 Teck Lim Road,$31 - $50,French,,1.280173,103.842124
Fresh+,"Immunos, 8A Biomedical Grove #01-17/18",Under $10,,,1.302059,103.79368
Freshly Baked,57 Killiney Road #01-01,Under $10,,3.5,1.29899,103.839604
Freshly Made Chee Cheong Fun,"51 Old Airport Road Market &amp; Food Centre, 51 Old Airport Road #01-155",Under $10,"Singaporean, Chinese",3.5,1.308045,103.88567
Fried Carrot Cake,"Albert Centre Market &amp; Food Centre, 270 Queen St #01-59",Under $10,,4,1.345614,103.944627
Fried Carrot Cake - Food Village,"Ngee Ann City, 391 Orchard Road #B2 (Takashimaya Food Hall)",Under $10,Singaporean Chinese,,1.302664,103.834623
Fried Hokkien Prawn Mee,"Golden Mile Food Centre, 505 Beach Road #B1-34",Under $10,Singaporean,3.5,1.303082,103.863835
Fried Hokkien Prawn Noodle,"Ang Mo Kio Market &amp; Food Centre, Blk 724 Ang Mo Kio Ave 6 #01-38",Under $10,Fujian/Heng Hwa,3.5,1.37008,103.849523
Fried Kway Teow,"Beauty World Centre, 144 Upper Bukit Timah Road #04-45",Under $10,,,1.342492,103.776647
Fried Prawn Mee,Blk 406 Tampines Street 41 #01-07,Under $10,"Singaporean, Chinese",,1.381702,103.767628
Frolick,"Hougang Mall, 90 Hougang Ave 10 #B1-K11",Under $10,,,1.37243,103.893756
Frolick,"Cathay Cineleisure Orchard, 8 Grange Road #B1-07",Under $10,,4,1.301454,103.836467
Froth,"Ascott Raffles Place, 2, Finlayson Green, Level 2",$21 - $30,,3.5,1.282089,103.85174
Fruit Paradise,"VivoCity, 1 Harbourfront Walk #01-59",Under $10,Japanese,4,1.263928,103.822229
Fruits Drinks Dessert - Cantine,"Jurong Point, 1 Jurong West Central 2 #B1-42/43/44 (JP1)",Under $10,,3.5,1.322669,103.720709
Fruits - Kopitiam,"Manulife Centre, 51 Bras Basah Road #01-03",Under $10,,,1.297855,103.850276
Fruitti,"Sunshine Plaza, 91 Bencoolen St #01-49",Under $10,Singaporean,,1.300348,103.851035
FRY Bistro,96B Club St,$21 - $30,"Spanish, Fusion",,1.281648,103.845443
Fu Le Fried Hokkien Mee,"Sunshine Plaza, 91 Bencoolen St #01-54",Under $10,"Singaporean, Chinese",,1.300348,103.851035
Fu Li Seafood,"FoodClique, Blk 347 Bukit Batok Street 34 #01-252",Under $10,"Singaporean, Chinese",,1.362285,103.751264
Fu li Seafood - YT,"YT, 76 Telok Blangah Street 31",Under $10,,,1.27438,103.808742
Fu Lin Men Dou Lao,16 North Canal Road,$21 - $30,,,1.287279,103.846775
Fu Shi Roasted Wanton Mee,"Shunfu Mart, 320 Shunfu Road #02-25",Under $10,Cantonese/Hong Kong,3.5,1.35201,103.836965
Fu Shin Hokkien Fried Prawn Mee/Fried Kway Teow/Satay,4A Woodlands Centre Road #02-66,Under $10,"Singaporean, Fujian/Heng Hwa",,1.440787,103.770093
Fu Xing Mei Shi,"Dunman Food Centre, 271 Onan Road #02-22",Under $10,,,1.309418,103.901833
Fu Zhou Delight,"Upper Boon Keng Market &amp; Food Centre, 17 Upper Boon Keng Street, #51",Under $10,Foochow,,1.318451,103.874088
Fu Zhou Poh Hwa Oyster Cake,"Berseh Food Centre, 166 Jalan Besar #02-34",Under $10,Foochow,,1.307408,103.856836
Fuel Plus+,16 Morse Road #01-207,$11 - $20,,,1.269789,103.81489
Fuji Nihon Ryori - Koufu,"Yew Tee Point, 21 Choa Chu Kang North 6, #B1-17/22, Koufu",Under $10,Japanese,4,1.397199,103.74683
FUKU Fine Fugu Kaiseki Restaurant,14 Mohamed Sultan Road #01-01,$31 - $50,Japanese,,1.293704,103.841523
Fuku Ramen - China Square Food Centre,"China Square Food Centre, Blk 51 Telok Ayer Street, #01-01",Under $10,Japanese,,1.282866,103.849289
Fukuda,"Orchard Plaza, 150 Orchard Road, #01-39",$11 - $20,Japanese,,1.30102,103.840878
Fukuichi Japanese Dining Restaurant,"TripleOne Somerset, 111 Somerset Road #02-11/12",$51 - $80,Japanese,3.5,1.300246,103.837158
FuLin Fried Yong Tofu - Food Republic,"112 Katong, 112 East Coast Road #04-01",Under $10,,3.5,1.305362,103.904976
Full Of Crab,195 East Coast Road,$31 - $50,,4,1.307245,103.906462
Fumee,"Millenia Walk, 9 Raffles Boulevard #01-05",,European,,1.292083,103.859414
Fun Toast,"Citylink Mall, 1 Raffles Link #B1-04",Under $10,Singaporean,,1.292364,103.854457
FX Curry Chicken - Gourmet Paradise,"HDB Hub, Blk 480 Lorong 6 Toa Payoh #B1-01",Under $10,,,1.331922,103.848506
G House Restaurant,10 Dempsey Road #01-21,$31 - $50,"Spanish, English, Italian, Thai",,1.303287,103.810502
G7 Sinma Claypot Live Frog,163 Geylang Road,$21 - $30,Chinese,3.5,1.311598,103.874556
Gaest,"The Clift, 21 McCallum St #01-01",$11 - $20,European,,1.279425,103.847352
Gaia Ristorante &amp; Bar,"Goodwood Park Hotel, 22 Scotts Road",$51 - $80,"Italian, European",4,1.308678,103.834669
Garibaldi Italian Restaurant &amp; Bar,"36 Purvis Street, #01-02",$31 - $50,Italian,4,1.296418,103.854863
Garrett Popcorn,"Wheelock Place, 501 Orchard Road",Under $10,American,3.5,1.304811,103.831198
Garuda Padang Cuisine,"Orchard Central, 181 Orchard Road #07-07/08",$21 - $30,Malay,4,1.300813,103.839903
Gastronomia,"The Grandstand, 200 Turf Club Road #02-K30/31/32",Under $10,"Italian, European",,1.338869,103.792986
Gastronomia,"Cluny Court, 501 Bukit Timah Road #01-01",Under $10,Italian,,1.322627,103.814286
Gastronomia,80 Club St,Under $10,Italian,4,1.281955,103.845725
Gastronomia,"Paragon, 290 Orchard Road #B1-K8",Under $10,Italian,4,1.303628,103.835548
Gastronomia,"myVillage at Serangoon Garden, 1 Maju Ave #01-09/10",Under $10,"Italian, European",,1.365124,103.865221
Gayageum Family Restaurant,"Bukit Timah Shopping Centre, 170 Upper Bukit Timah Road #B2-14",$31 - $50,Korean,,1.343266,103.776022
Gel&#225;re,"Causeway Point, 1 Woodlands Square #03-K06/07/08",$11 - $20,Australian / New Zealand,4,1.436185,103.785816
Gelateria Venezia,"Bugis Junction, 200 Victoria St #01-60",Under $10,Italian,4,1.298508,103.855434
Gem Bar,10 Ann Siang Hill,$11 - $20,,,1.281333,103.845414
Genesis Vegan Restaurant,"Havelock II, 2 Havelock Rd #B1-01",$21 - $30,"Asian Variety, Fusion",,1.286973,103.845163
Genki Sushi,"133, New Bridge Road, #02-33, Chinatown Point",$11 - $20,Japanese,3.5,1.285182,103.844621
Georges Beach Club,1010 East Coast Park,$21 - $30,American,,1.30152,103.91492
Geylang Claypot Rice,"639 Geylang Road, Lorong 33",$11 - $20,Singaporean Chinese,4,1.314425,103.88782
Geylang Corner Food Stall,"Geylang Serai Market &amp; Food Centre, 1 Geylang Serai #02-121",Under $10,Malay,,1.31681,103.898182
Geylang Lor 29 Hokkien Mee,396 East Coast Road,Under $10,Fujian/Heng Hwa,,1.308671,103.911812
Geylang Lor 9 Fresh Frog Leg Porridge - S11,Blk 530 Ang Mo Kio Ave 10,$11 - $20,Chinese,,1.372724,103.85527
Geylang Lor 9 Fresh Frog Porridge - Food Republic Beer Garden,"St James Power Station, 3 Sentosa Gateway",$11 - $20,,,1.264684,103.824805
Ghim Moh Chwee Kueh,"Ghim Moh Road Market and Food Centre, Blk 20 Ghim Moh Road #01-31",Under $10,Chinese,3.5,,
Gim Chew Fried Hokkien Noodle,"Bedok Interchange Food Centre, 207 New Upper Changi Road #01-62,",Under $10,Singaporean,,1.325246,103.930352
Gim Tim,Blk 157 Ang Mo Kio Ave 4 #01-546,$11 - $20,"Cantonese/Hong Kong, Fujian/Heng Hwa",4,1.375174,103.839386
Ginza Bairin,"ION Orchard, 2 Orchard Turn #B4-39/40/41/42",$11 - $20,Japanese,3.5,1.304082,103.832016
Ginza Rokukakutei Singapore,"331 North Bridge Road, #01-04, Odeon Towers",$81 - $150,Japanese,,1.296033,103.853388
Ginzawa,"Palais Renaissance, 390 Orchard Road #01-06/07",$51 - $80,Japanese,,1.306852,103.829838
Giovanni L.,"Parkway Centre, 1 Marine Parade Central #01-05",Under $10,,,1.301892,103.905986
Glacier Yogurt,"Paya Lebar Square, 60 Paya Lebar Road #01-29",Under $10,,,1.318786,103.892577
GO! GO! CURRY!,"ION Orchard, 2 Orchard Turn, #B4-54/55",$11 - $20,Japanese,3.5,1.304082,103.832016
Go India Express,"ION Orchard, 2 Orchard Turn #B4-78/79",$11 - $20,Indian,2.5,1.304082,103.832016
Go K BBQ,"Bukit Timah Plaza, 1 Jalan Anak Bukit #02-24C",$21 - $30,"Asian Variety, Korean",,1.318255,103.724368
Godiva,"Raffles City Shopping Centre, 252 North Bridge Road #01-39A",Under $10,Belgian,4,1.293883,103.853502
Godiva,"Suntec City Mall, 3 Temasek Boulevard #02-307",Under $10,Belgian,,1.293422,103.856858
Godiva,"Westgate, 3 Gateway Drive #01-10",Under $10,Belgian,,1.334461,103.742801
Godiva,"Ngee Ann City, 391 Orchard Road #B2 (Takashimaya Food Hall)",Under $10,Belgian,,1.302664,103.834623
Goen Udon - Food Republic,"Wisma Atria, 435 Orchard Road Level 4",Under $10,Japanese,,1.303704,103.833284
Gokul Vegetarian Restaurant,"Fortune Center, 190 Middle Road #01-07",$11 - $20,Indian,,1.300401,103.852211
Gokul Vegetarian Restaurant,19 Upper Dickson Road,$11 - $20,Indian,3.5,1.306515,103.852606
Gold Food Thai Chinese Cuisine,"Sunshine Plaza, 91 Bencoolen St #01-14/22",$11 - $20,Thai,,1.300348,103.851035
Golden Cafe,5 Lorong Telok,$11 - $20,Singaporean Chinese,,1.28706,103.848619
Golden Caf&#233;,7 Craig Road,Under $10,Singaporean Chinese,4,1.277574,103.843005
Golden City,1 Telok Kurau,Under $10,"Singaporean, Chinese",,1.318104,103.908579
Golden Mile Fried Kuay Teow,"Golden Mile Food Centre, 505 Beach Road #B1-37",Under $10,,4,1.303082,103.863835
Golden Mile Thien Kee Steamboat Hainanese Chicken Rice Hotpot,"Golden Mile Tower, 6001 Beach Road #B1-20",$21 - $30,,3.5,1.30208,103.864468
Golden Peony,"Conrad Centennial Singapore,  2 Temasek Boulevard Level 4",$31 - $50,Cantonese/Hong Kong,3,1.293525,103.858775
Golden Pillow 933,"Enterprise One, 1 Kaki Bukit Road 1 #05-11",$11 - $20,,3.5,1.333157,103.902257
Golden Rooster,Blk 347 Ang Mo Kio Ave 3 #01-2142,Under $10,,,1.367323,103.848577
Golden Shoe Nasi Lemak,"Golden Shoe Food Centre, 50 Market St #02-14",Under $10,,4,1.284964,103.850249
Goldilocks,"Resorts World Sentosa, 8 Sentosa Gateway (Universal Studios Singapore)",$11 - $20,Singaporean Western,3.5,1.25218,103.824175
Goldleaf Restaurant,103 Amoy St,$11 - $20,Taiwanese,3.5,1.281722,103.847348
Gong Cha,"AMK Hub, 53 Ang Mo Kio Ave 3 #02-66",Under $10,Taiwanese,3.5,1.36926,103.849189
Gong Cha,"Raffles City Shopping Centre, 252 North Bridge Road #B1-71",Under $10,Taiwanese,4,1.293883,103.853502
Good Chance Popiah,Blk 149 Silat Ave #01-58,$51 - $80,Singaporean Chinese,3.5,1.277307,103.831761
Good Old Taste,"The Arcade, 11 Collyer Quay #01-08",Under $10,,,1.283614,103.852058
Good Year Local Hainanese Chicken Rice Ball,"Chang Cheng Mee Wah Restaurant, Blk 111 Lorong 1 Toa Payoh #01-366",Under $10,Hainanese,3.5,1.341234,103.845469
Good Year Seafood Village Restaurant,15 Tampines Avenue,$21 - $30,"Singaporean, Chinese",3.5,1.366554,103.926496
Gordon Grill,"Goodwood Park Hotel, 22 Scotts Road",$51 - $80,,4,1.308678,103.834669
GoroGoro,"Orchard Gateway @ Emerald, 218 Orchard Road #04-01",$21 - $30,Korean,,1.301421,103.838905
Gourmet Popcorn,"The Cathay, 2 Handy Road #B1-28/29",Under $10,American,4,1.299052,103.84788
Graffiti Cafe,"Far East Plaza, 14 Scotts Road #01-17/18/19",Under $10,Cantonese/Hong Kong,4,1.307079,103.833146
Grain Traders,"CapitaGreen, 138 Market Street #01-01/02/03",Under $10,,3.5,1.281858,103.850084
Grand Mandarin Restaurant,325 New Bridge Road #01/02-00 (Thye Shan Mansion),$51 - $80,Cantonese/Hong Kong,4,1.280838,103.840953
Grand Pavilion Restaurant,"Esplanade Mall, 8 Raffles Avenue #02-27/29",$21 - $30,Cantonese/Hong Kong,,1.289509,103.855511
Grandma&#39;s,"Nex, 23 Serangoon Central #B1-15",$11 - $20,Singaporean,4,1.351221,103.872292
Great Wall Chicken Rice,"Jurong West 505 Market &amp; Food Centre, Blk 505 Jurong West Street 52 #01-36",Under $10,,,1.349645,103.718447
Great Wall Hainanese Chicken Rice,"Boon Lay Place Food Village, 221A/B Boon Lay Place #01-129",Under $10,"Singaporean, Chinese",,1.345218,103.712784
Green Ba,"TripleOne Somerset, 111 Somerset Road #01-18",$11 - $20,"Western Variety, Asian Variety",,1.300246,103.837158
Green Grass Garden,"People&#39;s Park Complex, 1 Park Road",Under $10,Multi-Cuisine,4,1.292856,103.859838
Greendot,"Paya Lebar Square, 60 Paya Lebar Road #02-15/16/17",Under $10,Fusion,4,1.318786,103.892577
Greenview Caf&#233;,"Far East Plaza, 14 Scotts Road #04-96",Under $10,,3.5,1.307079,103.833146
Greenwood Fish Market &amp; Bistro,"34/38, Greenwood Ave",$31 - $50,Singaporean Western,4,1.331917,103.806379
Grill &amp; Pasta,"VariNice Eating House, Blk 531 Ang Mo Kio Ave 10 #01-2429",Under $10,,,1.373356,103.854542
Griller ,"Tiong Bahru Plaza, Blk 302 Tiong Bahru Road, #04-05",$11 - $20,American,,1.28643,103.827693
Group Therapy,"Cross Street Exchange, 181 South Bridge Road, #01-05 &amp; #K1-04",$31 - $50,Multi-Cuisine,3.5,1.283983,103.847154
Gu Zao Ren Seafood Taiwan Porridge,"ABC Brickworks Food Centre, Blk 6 Jalan Bukit Merah #01-142/143",Under $10,Taiwanese,4,1.286887,103.808075
Gu Zao Ren Taiwan Seafood Porridge,391 Changi Road,Under $10,Taiwanese,3.5,1.318971,103.910435
Gu Zhao,"S11 Food Court, 506 Tampines Central 1, #01-361",Under $10,Singaporean,4.5,1.309415,103.777063
